Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
234489,"The Uplift War (The Uplift Saga, #3)",David Brin,"Brin, David",,"=""0553279718""","=""9780553279719""",3,4.06,Spectra,Mass Market Paperback,638,1987,1987,,2011/08/16,,,read,,,,,,,0,,,,,
77565,"The Fall of Hyperion (Hyperion Cantos, #2)",Dan Simmons,"Simmons, Dan",,"=""0553288202""","=""9780553288209""",4,4.17,Spectra,Mass Market Paperback,517,1991,1990,,2011/08/16,,,read,,,,,,,0,,,,,
234501,"Startide Rising (The Uplift Saga, #2)",David Brin,"Brin, David",,"=""055327418X""","=""9780553274189""",3,4.04,Bantam Spectra,Mass Market Paperback,458,1983,1983,,2011/08/16,,,read,,,,,,,0,,,,,
1126719,House of Suns,Alastair Reynolds,"Reynolds, Alastair",,"=""0575099127""","=""9780575099128""",4,4.19,Gollancz,Paperback,512,2010,2008,,2011/08/16,,,read,,,,,,,0,,,,,
89187,Revelation Space,Alastair Reynolds,"Reynolds, Alastair",,"=""0441009425""","=""9780441009428""",0,3.96,Ace Books,Mass Market Paperback,585,2002,2000,,2011/08/16,,,read,,,,,,,0,,,,,
234225,Dune (Dune #1),Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",0,4.19,Hodder & Stoughton,Paperback,604,2006,1965,,2011/08/16,,,read,,,,,,,0,,,,,
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",4,4.20,Bantam Spectra,Mass Market Paperback,482,1990,1989,,2011/08/16,,,read,,,,,,,0,,,,,
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",3,3.99,Night Shade Books,Paperback,434,2006,2004,,2011/08/16,,,read,,,,,,,0,,,,,
866136,The Dreaming Void,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345496531""","=""9780345496539""",4,4.18,Del Rey,Hardcover,630,2008,2007,,2011/08/16,,,read,,,,,,,0,,,,,
45252,Pandora's Star,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345461622""","=""9780345461629""",4,4.23,Del Rey,Hardcover,768,2005,2004,,2011/08/16,,,read,,,,,,,0,,,,,
752461,"Eisenhorn (Eisenhorn, #1-3)",Dan Abnett,"Abnett, Dan",,"=""1844161560""","=""9781844161560""",3,4.40,Games Workshop,Paperback,768,2005,2004,,2011/08/16,,,read,,,,,,,0,,,,,
7141599,Star Quest,Stuart J. Byrne,"Byrne, Stuart J.",,"=""""","=""2940000098028""",4,3.33,Renaissance E Books,Nook,0,2006,2004,2011/10/10,2011/08/16,,,read,,,,,,,0,,,,,
8139064,Gateways,Elizabeth A. Hull,"Hull, Elizabeth A.",,"=""0765326620""","=""9780765326621""",3,3.64,Tor Books,Hardcover,416,2010,2010,2011/09/18,2011/08/16,,,read,,,,,,,0,,,,,
10435465,Mit smukke genom - Historier fra genetikkens overdrev,Lone Frank,"Frank, Lone",,"=""""","=""9788702081152""",3,3.89,Gyldendal,Hardcover,306,2010,2010,2011/10/10,2011/08/12,,,read,,,,,,,0,,,,,
346838,"The Collected Stories of Philip K. Dick, Volume 1: Beyond Lies the Wub",Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""1857988795""","=""9781857988796""",0,4.13,Millennium / Orion,Paperback,404,1999,1987,,2011/07/26,,,read,,,,,,,0,,,,,
1006560,Chasm City,Alastair Reynolds,"Reynolds, Alastair",,"=""0575073659""","=""9780575073654""",0,4.12,Gollancz,Paperback,528,2002,2001,,2011/07/26,,,read,,,,,,,0,,,,,
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",3,4.18,Orbit,Paperback,411,1992,1990,,2011/06/26,,,read,,,,,,,0,,,,,
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",4,3.85,Orbit,Paperback,471,2005,1987,,2011/06/26,,,read,,,,,,,0,,,,,
12012,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""1857231465""","=""9781857231465""",4,4.26,Orbit,Paperback,309,1989,1988,,2011/06/26,,,read,,,,,,,0,,,,,
161296,Schismatrix Plus,Bruce Sterling,"Sterling, Bruce",,"=""0441003702""","=""9780441003709""",4,3.94,Ace,Paperback,336,1996,1995,2011/09/01,2011/05/30,,,read,,,,,,,0,,,,,
377265,"Legacy (The Way, #3)",Greg Bear,"Bear, Greg",,"=""0812524810""","=""9780812524819""",3,3.77,Tor Science Fiction,Mass Market Paperback,480,1996,1994,2011/08/16,2011/05/15,,,read,,,,,,,0,,,,,
116121,"Eternity (The Way, #2)",Greg Bear,"Bear, Greg",,"=""0446601888""","=""9780446601887""",3,3.87,Aspect,Paperback,367,1994,1988,2011/07/26,2011/05/15,,,read,,,,,,,0,,,,,
840278,"Eon (The Way, #1)",Greg Bear,"Bear, Greg",,"=""0812520475""","=""9780812520477""",4,3.86,Tor Science Fiction,Paperback,512,1991,1984,2011/06/26,2011/05/15,,,read,,,,,,,0,,,,,
